Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2010 [YR2010],2015 [YR2015],2005 [YR2005],2000 [YR2000],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
St. Lucia,LCA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.63696,..,..
St. Martin (French part),MAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,34.64193,..,34.97574,31.35937,..,46.19367,45.40729,44.40113,..,..,..,..
St. Vincent and the Grenadines,VCT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,58.73373,63.54936,58.52419,55.98176,65.46861,65.03898,64.51749,64.25766,60.30552,61.43905,62.30361,62.95409
Sub-Saharan Africa,SSF,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,58.66814,63.49286,58.45847,55.90881,65.42197,64.99101,64.46804,64.20291,60.24391,61.37616,62.24434,62.89559
Sub-Saharan Africa (excluding high income),SSA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,58.73373,63.54936,58.52419,55.98176,65.46861,65.03898,64.51749,64.25766,60.30552,61.43905,62.30361,62.95409
Sub-Saharan Africa (IDA & IBRD countries),TSS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,61.34587,..,60.69718,..,..,..,..,..,..
Sudan,SDN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,53.74,..,55.43,57.29,..,..,..,..,..,..,..,..
Sudan,SDN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,414.5971,124.06658,..,..,..,..,..,..,..,..
Sudan,SDN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,56.68,..,..,40.41,..,..,..,..,..,..,..,51.18034
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,94.67575,..,..,..,..,94.38327,..,..,..,92.86866,..,..
Suriname,SUR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,46.75582,..,..,30.16,..,50.45004,..,..,..,..,..,..
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,2.15,..,1.99,2,..,..,..,..,..,..,..,..
Sweden,SWE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,32340.31473,37599.41418,25519.26242,17715.50501,..,..,40948.76347,39285.76704,36552.12383,41640.52674,44665.77994,44076.40044
Sweden,SWE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,99.04,..,..,..,..,..,99.13,..,99.63,99.69
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,1.61,..,10.78,13,..,..,..,..,..,..,..,..
Switzerland,CHE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,28757.43515,34675.32489,21268.6203,13008.05424,..,..,34882.73526,34268.50789,34768.12556,33625.12112,34703.91703,35822.43347
Switzerland,CHE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,99.03,..,97.71,99.4
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,16.19,..,15.28,16.02,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,99.45068,..,..,..,..,..,..,..,99.8
Tajikistan,TJK,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.27,..,0.37,0.55,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,226.06796,410.90458,81.21206,20.03901,..,..,..,..,256.677,306.69861,..,..
Tajikistan,TJK,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,79.91,..,..,95.35863,..,..,88.62983,..,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,67.8007,77.88723,..,..,..,..,..,..,..,78.10059,..,..
Tanzania,TZA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,17.69,..,24.61,30.26,..,..,..,..,..,..,..,..
Tanzania,TZA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,1320.79071,..,591.37007,..,..,1970.96486,2205.24132,..,..,..,..,1546.22942
Tanzania,TZA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,14.0489,28.71572,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,96.43091,92.86831,93.50647,92.64654,..,93.76776,..,..,..,..,93.70207,..
Thailand,THA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,3.44,..,5.26,12.84,..,..,..,..,..,..,..,..
Thailand,THA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,11967.46911,..,7456.4832,6639.96729,..,..,..,..,17819.90837,18036.06783,17334.64572,..
Thailand,THA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,86.31,73.68098,..,..,..,83.03407,..,..,86.3279,..
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,58.30898,..,..,..,..,68.06683,..,..,..,..,..,..
Timor-Leste,TLS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,97.95,134.6504,..,..,..,106.555,113.6506,133.3432,106.271,83.12072,79.08646,108.77227
Timor-Leste,TLS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,66.04147,..,..,..,..
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,63.74562,..,53.1776,..,..,..,..,60.40994,..,..,..
Togo,TGO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,39.63,..,41.75,43.78,..,..,..,..,..,..,..,..
Togo,TGO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,140.48262,213.58389,72.06123,58.35026,..,287.6128,240.5038,222.35564,166.87583,182.78925,191.17482,218.89253
Togo,TGO,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,26.85206,..,..,11.69,..,..,47.48649,..,..,..,..,23.87192
Tokelau,TKL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.41437,..,..,99.38553,..,..,..
Tonga,TON,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.73,..,1.1,1.13,..,..,..,..,..,..,..,..
Tonga,TON,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,9.71784,..,..,..,..,..,..,..,..
Tonga,TON,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,98.7,..,..,97.9,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,1.1,..,1.57,2.16,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,224.70465,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,82.29,..,..,..,..,94.15,..,..,..
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,79.13058,..,..,..,..,..,..,..,79.65391,80.21875,..,79.03643
Tunisia,TUN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,20.87,..,25.33,30.96,..,..,..,..,..,..,..,..
Tunisia,TUN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,2755.30041,2847.72635,2082.11577,1331.76333,..,..,..,..,..,2815.4216,..,..
Tunisia,TUN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,74.23895,..,..,..,69.20358,..,..
Turkiye,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,92.6606,95.60142,88.22906,..,..,..,96.15053,96.16733,94.10609,94.91975,95.25666,95.43963
Turkiye,TUR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,9.18,..,11.88,15.25,..,..,..,..,..,..,..,..
Turkiye,TUR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,6903.88079,..,..,..,..,..,..,..,..
Turkiye,TUR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.33849
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7
Turkmenistan,TKM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,1411.51429,..,..,..,..,1072.24561,..,..
Turkmenistan,TKM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,99.61652,..,..,..,..
Turks and Caicos Islands,TCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,26.01642,14.7034,..,..,28.05134,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,73.21188,..,..,..,..,76.5275,..,..,..,70.19822,..,..
Uganda,UGA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,12.18,..,18.24,25.45,..,..,..,..,..,..,..,..
Uganda,UGA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,434.0574,757.10297,..,147.66473,..,655.27308,658.15531,692.40329,613.1986,500.9993,510.93321,553.6563
Uganda,UGA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,26.19082,23.13565,..,..,..
Ukraine,UKR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.97435,..,..
Ukraine,UKR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,1.25,..,1.9,2.86,..,..,..,..,..,..,..,..
Ukraine,UKR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,5218.90062,1302.42578,..,..,6072.02894,4676.92951,10054.51077,11763.87586,12229.82609,7843.24551
Ukraine,UKR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,98.73,..,..,..,..,..,..,..,99.45947,..
United Arab Emirates,ARE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,93.22714,90.03385,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,9.72,..,10,18.13,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.15,..,1.26,2.94,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,137500.07561,170229.80685,119375.61882,67820.74098,..,..,146625.35073,158925.73297,138495.70449,..,149574.90623,155989.30041
United Kingdom,GBR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,100,..,..,..,..,..,100,..,100,100
United States,USA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.35,..,0.43,0.43,..,..,..,..,..,..,..,..
United States,USA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,798681.81548,832820.61124
United States,USA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,98.32961,98.75433,..,..,..,..,98.86367,98.8131,..,..,98.55,..
Upper middle income,UMC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,94.14792,95.09962,92.38861,90.58653,95.64834,95.45145,95.67085,95.62376,94.37333,94.78501,94.84182,95.25861
Upper middle income,UMC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,98.07271,98.52387,..,..,..,98.70386,98.61572,98.56147,98.3359,98.39594,98.36387,98.43593
Uruguay,URY,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,1.34,..,1.61,2.53,..,..,..,..,..,..,..,..
Uruguay,URY,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,471.35856,552.90466,..,3008.20465,2881.43219,2507.45864,2088.89188,..,..,..
Uruguay,URY,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,63.57,68.65,..,..,..,73.21,72.44,69.65,64.7,65.71,63.2034,67.21
Uzbekistan,UZB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,99.98383,..,98.64258,..,99.99289,..,99.98657,..,..,99.99486,99.98055
Uzbekistan,UZB,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,4736.00491,..,..,..,..,3124.43848,4635.01687,..,..,4201.93237,4618.88328
Uzbekistan,UZB,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,90.66,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,87.50631,..,..,..,..,..,84.7
Vanuatu,VUT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,40.95345,..,19.05091,..,..,39.897,..,..,..,..,40.02103
Vanuatu,VUT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,96.60522,..,..,..,..,..,97.12709,94.77022,..,..,..
"Venezuela, RB",VEN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.33,..,9.56,12.44,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,78.38,..,67.11,56.11,..,..,..,..,79.76,75.58,78.98,79.59
Viet Nam,VNM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,90.15613,..,95.00038,..,..,..,..,..,..
Viet Nam,VNM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,15.2,..,12.69,10.79,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,5955.67387,..,..,..,..,10219.16154,..,8918.85083,6524.49222,8621.97252,9677.46793,..
Viet Nam,VNM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,51.31,..,..,..,..,80.54251,..,..,83.43417
Virgin Islands (U.S.),VIR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,94.93201,96.69073,..,..,..,97.21861,..,96.93023,95.26724,95.90622,96.2849,96.42839
West Bank and Gaza,PSE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,599.4478,651.56437,..,..,..,..,761.48922,767.64498,596.8102,578.93545,661.53965,..
West Bank and Gaza,PSE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,86.22,..,..,..,..,..,..,..,..,..,..,85.94047
World,WLD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,84.02163,85.54232,82.2603,80.67543,86.4783,86.24694,86.22016,85.98551,84.28377,84.72968,84.93172,85.3606
World,WLD,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLD,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,57.49,..,64.96,70.83,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,931.02809,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.49128,..
Zambia,ZMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,83.00767,..,..,..,..,86.74796,..,..,..,..,..,..
Zambia,ZMB,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,13.96,..,17.18,18.73,..,..,..,..,..,..,..,..
